rating,date,content,content_preprocess,content_len,content_word_count,year,month,weekday,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기대,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_받다,bow_백화점,bow_베스트셀러,bow_상상력,bow_생각,bow_선물,bow_소설,bow_소재,bow_시간,bow_신선하다,bow_아이,bow_이야기,bow_읽히다,bow_자다,bow_재미,bow_재미있다,bow_재밌다,bow_좋다,bow_주문,bow_추천,bow_흥미롭다
5.0,2021-03-17,칼배송,칼 배송,3,1,2021,3,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-16,궁금해서 끝까지 계속 읽게되는 마성의매력인 책,궁금하다 끝 계속 마 매력,25,6,2021,3,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-15,기대됩니다,기대,5,1,2021,3,0,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-14,아들이 재미있다고 후탁 읽어버리네요,아들 재미있다 후탁 버리다,19,4,2021,3,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-03-13,가볍게 소설 읽는 느낌으로 좋아요.,가볍다 소설 좋다,19,5,2021,3,5,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-03-13,아직 읽기전이지만 어떤 내용일지 기대됩니다,어떻다 내용 일지 기대,23,5,2021,3,5,positive,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-11,환타지 꿈 모든것을 볼 수 있기에 좋은 독서입니다.,환타지 꿈 볼 좋다 독서,28,8,2021,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-03-11,가볍게 읽기 좋은 책. 동화같은 판타지적 요소가 돋보이는 책.,가볍다 좋다 동화 판타지 요소 돋보이다,34,9,2021,3,3,positive,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-03-11,오늘 밤 내 꿈의 가격이 궁금해진다.,오늘 밤 내 꿈 가격 궁금하다,20,6,2021,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-11,상상 이상을 만들어내는 이야기의 힘이 그저 놀라울 뿐이다.,상상 이상 만들다 이야기 힘 놀라다 뿐,32,8,2021,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,2021-03-07,속도감 있게 빨리 읽을 수 있었지만 일부러 천천히 생각하며 읽었습니다.,도감 일부러 생각,39,10,2021,3,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-07,상상해는 재미가 있습니다,상상 재미,13,3,2021,3,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-03-06,잘봤어요,,4,1,2021,3,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-06,오늘밤 나도 오늘 달러구트를 만나러 가는건 아닐지..?? 참신한 소설입니다 잼나게 읽었어요,오늘밤 나다 오늘 달러 구트 만나다 가다 참신하다 소설 재다,50,11,2021,3,5,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-04,읽고 있는데 보고 있는 듯한 신기하고 예쁜 책  나누고 싶어서 선물이 된 책,보고 듯 신기하다 예쁘다 나누다 선물,42,13,2021,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-03,왜 인기 있는 책인지 알겠네요^^,왜 인기 알다,18,5,2021,3,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-03,잘 읽깄습니다,자다 읽깄습니,7,2,2021,3,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-03-02,고민하다 구매 합니다 ~ 평이 너무 좋아서 기대를 해봅니다^^ 감사합니다^^,고민 평이 좋다 기대 해보다 감사하다,42,10,2021,3,1,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-03-02,고민하다 구매 합니다 ~ 평이 너무 좋아서 기대를 해봅니다^^ 감사합니다^^,고민 평이 좋다 기대 해보다 감사하다,42,10,2021,3,1,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-03-02,이건 뭔가 삶의 철학까지 배울 수 있는 아끼는 책이 될 것 같아요 ??,이건 뭔가 삶 철학 배우다 아끼다,39,13,2021,3,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-02,아이들이 자라면 꼭 권장 해주고 싶고 주변인들에게도 추천하려구요. 너무 재미있게 읽었습니다,아이 자라다 꼭 권장 해주다 주변인 추천 재미있다,50,11,2021,3,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5.0,2021-03-01,해리포터 좋아하는 사람이라면 무조건 재미있게 읽을 책,해리포터 좋아하다 사람 라면 무조건 재미있다,29,7,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-03-01,참신한 소재여서 재밌어요,참신하다 소재 재밌다,13,3,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-03-01,좋아여,좋다,3,1,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-28,14살 아들이 너무 재미있다고 저에게도 추천해주네요^^,14 살 아들 재미있다 추천 해주다,30,6,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.0,2021-02-28,읽는 동안 설레고 행복한 마음이 들었습니다,동안 설레다 행복하다 마음,23,6,2021,2,6,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-28,잘 읽었습니다,자다,7,2,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-28,배송도 빠르고 좋아요,배송 빠르다 좋다,11,3,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-28,"아직 읽는 중인데, 읽기 아까워요,, 끝나가는 게 너무 아쉬워요.",중 아깝다 끝나다 게 아쉽다,36,9,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-27,좋아요,좋다,3,1,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-27,재미있어서 지인들께 추천많이했어요 초등부터 성인까지 잘 읽을 수 있어요,재미있다 지인 추천 초등 성인 자다,39,9,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5.0,2021-02-26,너무 재밌게 읽었습니다.,재밌다,13,3,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-25,이 책을 읽는 동안에는 신기하게도 꿈을 더 자주 꾸게 된다 :),동안 신기하다 꿈 자주 꾸다,35,11,2021,2,3,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-24,너무너무 기대 됩니다. 이번 연휴에 꼭 완독 할거에용 ㅎㅎ 어서 빨리 읽었으면 좋겠네요,기대 이번 연휴 꼭 완독 용 어서 좋다,48,13,2021,2,2,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-24,재미있게 읽었고 소설 후반부에는 감동적이어서 울었어요,재미있다 소설 후반 부 감동 울다,29,6,2021,2,2,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-24,읽는 내내 마음이 따뜻하고 정말 재밌어요~??,내내 마음 따뜻하다 재밌다,25,6,2021,2,2,positive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-23,우왁!!!!!!!!! 엄청 재밌네요!!!!!!!!! 표지에 끌려샀는데  우왁!재밌오♡♡,재밌다 표지 끌리다 사다 재밌다,48,6,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5.0,2021-02-23,정말 재밌어요,재밌다,7,2,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-23,흥미진진하게 읽었던 책,흥미진진,12,3,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-23,"딱 제가 챚던, 제 스타일의 책이에요 표지나 제목부터 기대가 많이 도ㅐㅆ는데 딱 그 기대에",제 챚던 제 스타일 표지 제목 기대 도 데 기대,50,14,2021,2,1,positive,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-21,아이가 정말 재미있게 읽었어요,아이 재미있다,16,4,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-21,선물드리려고 샀어요!,선물 드리다 사다,11,2,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-20,읽는 순간 마다 상상이되요 픽사 뭐해요 얼른 영화로,순간 마다 상상 픽사 뭐 얼른 영화로,28,8,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-20,아이에게 선물했는데 제가 더 재밌게 읽었어요,아이 선물 제 재밌다,24,6,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-19,아무 생각 없이 구매한 책인데 설정이며 스토리며 정말 재미있네요!,아무 생각 설정 스토리 재미있다,36,9,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-18,기대되네요^^,기대,7,1,2021,2,3,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-18,아이가 재미있어 해요.,아이 재미있다 해,12,3,2021,2,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-17,잼잇어요,잼 잇다,4,1,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-17,유명 추천작에는 이유가 있는 것 같네요. 잘 읽었습니다.,유명 추천 작 이유 자다,31,8,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,2021-02-17,온 가족이 다 읽을려고 구매했어요~~^^,온 가족,22,5,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-17,"소재도 신선하고, 재미있을 것 같습니다.",소재 신선하다 재미있다,22,5,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-17,재밌게 읽었습니다,재밌다,9,2,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-17,유명한 이유가 있네요 순식간에 읽었습니다,유명하다 이유 순식간,22,5,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-16,아이가 너무 재밌게 삽시간에 읽었어요,아이 재밌다 삽시간,20,5,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-16,"나라면 무슨꿈을 사고 싶을까?? 이런 행복한 생각을 했어요 단,책에서 왜이리 냄새가날까요",나라 꿈 사고 이렇다 행복하다 생각 왜 냄새 날다 요,49,11,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-16,읽기쉬워요 편안하게 술술 읽혀요 올해의 첫책이네요,쉽다 편안하다 술술 읽히다 올해 요,27,6,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,2021-02-16,읽어라 상상력이 풍부해진다,상상력 풍부하다,14,3,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-16,새해 첫번째 책으로 구매했는데 재밌게 잘 읽었네요..,새해 첫 재밌다 자다,29,7,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,2021-02-16,"재미와 감동, 읽을수록 빠져드는 흥미진진한 이야기!",재미 감동 빠져들다 흥미진진 이야기,28,6,2021,2,1,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5.0,2021-02-15,잘 읽었습니다!!,자다,9,2,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-15,"꿈을 소재로한 판타지 소설이고, 가볍게 읽기 좋은 소설입니다!",꿈 소재 판타지 소설 가볍다 좋다 소설,34,8,2021,2,0,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-14,감동이었어요,감동,6,1,2021,2,6,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-14,재밌게 잘보았어요! 스토리도 좋았습니다,재밌다 스토리 좋다,21,4,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.0,2021-02-13,굿,굿,1,1,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-13,잘 읽었습니다,자다,7,2,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-13,재미 있게 읽었어요,재미,10,3,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-02-12,어젯밤 꾼 꿈에 대해 한번쯤 생각해보게 되네요,어젯밤 꾼 꿈 대해 한번 생각 해보다,25,7,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-12,재밌네요,재밌다,4,1,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-12,아이가 보고 엄마에게 추천해서 읽고 있어요~,아이 보고 엄마 추천,24,6,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.0,2021-02-12,잘 읽었습니다!,자다,8,2,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-11,잘 읽었습니다.,자다,8,2,2021,2,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-11,재미있어요,재미있다,5,1,2021,2,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-09,사실 제가 힐링하고 싶어서 고른책인데 6학년 딸아이가 재밌다고 끼고 봅니다.,사실 제 힐링 고르다 6 학년 딸아이 재밌다 끼,42,10,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-09,판타지를 좋아하는 조카에게 선물했어요,판타지 좋아하다 조카 선물,20,4,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-09,한편에 동화를 읽는 느낌이였습니다,한편 동화,18,4,2021,2,1,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-09,좋아요,좋다,3,1,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-08,재밌어요,재밌다,4,1,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-08,잔잔하게 잘 읽어지는 책,잔잔하다 자다,13,4,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-02-08,따뜻해요. 나도 꿈 좀 주문할 수 있을까요?,따뜻하다 나다 꿈 좀 주문,24,7,2021,2,0,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2021-02-08,재밌어서 한 번에 다 읽은 책,재밌다 번,16,6,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-07,현재 내가 가지고 있는 당연하고 평범하게 느껴지는것에 감사하게 되네요,현재 내 가지 당연하다 평범하다 느껴지다 감사하다,38,9,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-07,꿈속 이야기 재밌어요,꿈속 이야기 재밌다,11,3,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.0,2021-02-07,너무 재미있었어요,재미있다,9,2,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-07,역시 판타지는 너무 좋아요 힐링,역시 판타지 좋다 힐링,17,5,2021,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-06,재미있게 잘읽었어요.  오랜동안 베스트셀러이네요,재미있다 동안 베스트셀러 요,26,4,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-02-06,읽으면서 센과치히로처럼 애니가 만들어지면 좋겠더라구요,세다 치히로 애니 만들어지다 좋다,29,5,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-06,몽환적인 분위기를 좋아한다면 추천!,몽환 분위기 좋아하다 추천,19,4,2021,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,2021-02-05,왜 베스트셀러인지 알겠네요!!!,왜 베스트셀러 알다,17,3,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-05,아이가 원하던 책을 사줬더니 순식간에 다 읽었네요,아이 원하다 사주다 순식간,27,7,2021,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-04,기대됩니다,기대,5,1,2021,2,3,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-03,기분좋게 가볍게 읽기 좋은 책이에요~,기분 좋다 가볍다 좋다,20,5,2021,2,2,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5.0,2021-02-03,아이들과 함께 읽고 있어요~^^ 오랜만에 아이들과 상상하며  재밌게 볼수있는 소설이네요^^,아이 만 아이 상상 재밌다 소설 요,50,10,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-03,너무 재미있게 잘 읽었습니다 마음이 따뜻해지는 책이에요,재미있다 자다 마음 따뜻하다,30,7,2021,2,2,positive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5.0,2021-02-03,졸업하는 예비고등학생선물.,졸업 예비 고등학생 선물,14,2,2021,2,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-02,재밌어요 몽글하고 귀여운 내용,재밌다 몽글하다 귀엽다 내용,16,4,2021,2,1,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-02,너무 재밌어요,재밌다,7,2,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-02-02,<해리포터>를 기다리고 줄서서 사는 이유를 알겠네요. 작가의 상상력이 정말 기발합니다.^^,해리포터 기다리다 줄 서서 살다 이유 알다 작가 상상력 기발하다,50,10,2021,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-02,이런 꿈같은 내용의 책을 2021의 처음에 읽을 수 있어서 너무 감사했다,이렇다 꿈 내용 2021 의 처음 감사하다,40,11,2021,2,1,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-01,신세계,신세계,3,1,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-02-01,좋아요,좋다,3,1,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-01,가볍게 읽기 좋았고 소재가 신선했어요,가볍다 좋다 소재 신선하다,20,5,2021,2,0,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-02-01,읽기 쉽고 상상력을 자극하는 책,쉬다 상상력 자극,17,5,2021,2,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-31,재미있어요.,재미있다,6,1,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-01-31,베스트 3에 들어가는 책ㅇㅣ예요,베스트 3 들어가다,17,4,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-31,정말 평소에 꿈에 대해 들었던 생각들에 대해서도 있었고 생각지못한 부분도 있어서 좋아요!,평소 꿈 대해 생각 대해 서도 생각 못 부분 좋다,49,12,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-01-31,소재가 너무 신선해요 재밌네요,소재 신선하다 재밌다,16,4,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-01-31,"보며 웃기도 하고 울기도 했습니다. 다시금 보고 싶은 책, 행복한 기억을 선물한 책 입니다",웃기 기도 다시금 보고 행복하다 기억 선물,50,14,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-31,재밌어요!,재밌다,5,1,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-01-31,배송너무빨라요. 아직읽기전인데 기대중입니다,배송 빨르다 대중,23,3,2021,1,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-30,꿈 시장 대박나세요 ~미지의 무궁무진한 세계로 고고!!,꿈 시장 대박나다 미지 무궁무진 세계 고고,30,7,2021,1,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
